Genus,Label,Type,Value,Unit,file,site,surber,date,ln_a,b,base,logdw,dw
Acari,Acari,Distance,0.94,mm,Onehor_s3m_25-01-16.csv,Onehor,s3,25-01-16,-5,2.5,2.718281828,-5.154688509,5.77E-06
Acari,Acari,Distance,0.62,mm,Onehor_s1u_25-01-16.csv,Onehor,s1,25-01-16,-5,2.5,2.718281828,-6.195089503,2.04E-06
Acari,Acari,Distance,0.86,mm,Onehor_s3m_25-01-16.csv,Onehor,s3,25-01-16,-5,2.5,2.718281828,-5.377057224,4.62E-06
Acari,Acari,Distance,1.16,mm,Onehor_s3m_25-01-16.csv,Onehor,s3,25-01-16,-5,2.5,2.718281828,-4.628949987,9.77E-06
Acari,Acari,Distance,0.83,mm,Onehor_s3m_25-01-16.csv,Onehor,s3,25-01-16,-5,2.5,2.718281828,-5.465823946,4.23E-06
Acari,Acari,Distance,0.61,mm,Packtr_s3f_16-01-16.csv,Packtr,s3,16-01-16,-5,2.5,2.718281828,-6.235740805,1.96E-06
Acari,Acari,Distance,1.01,mm,Packtr_s3f_16-01-16.csv,Packtr,s3,16-01-16,-5,2.5,2.718281828,-4.975124173,6.91E-06
Acari,Acari,Distance,0.76,mm,Packtr_s3f_16-01-16.csv,Packtr,s3,16-01-16,-5,2.5,2.718281828,-5.686092114,3.39E-06
Acari,Acari,Distance,0.86,mm,Packtr_s3f_16-01-16.csv,Packtr,s3,16-01-16,-5,2.5,2.718281828,-5.377057224,4.62E-06
Acari,Acari,Distance,0.65,mm,Packtr_s3j_16-01-16.csv,Packtr,s3,16-01-16,-5,2.5,2.718281828,-6.07695729,2.30E-06
Acari,Acari,Distance,0.72,mm,Packtr_s3f_16-01-16.csv,Packtr,s3,16-01-16,-5,2.5,2.718281828,-5.821260168,2.96E-06
Acari,Acari,Distance,0.93,mm,Packtr_s2a_16-01-16.csv,Packtr,s2,16-01-16,-5,2.5,2.718281828,-5.181426732,5.62E-06
Acari,Acari,Distance,0.89,mm,Packtr_s3f_16-01-16.csv,Packtr,s3,16-01-16,-5,2.5,2.718281828,-5.291334541,5.04E-06
Acari,Acari,Distance,1.02,mm,Packtr_s3f_16-01-16.csv,Packtr,s3,16-01-16,-5,2.5,2.718281828,-4.950493432,7.08E-06
Acari,Acari,Distance,0.67,mm,Portal_s1k_16-01-16.csv,Portal,s1,16-01-16,-5,2.5,2.718281828,-6.001193917,2.48E-06
Acari,Acari,Distance,0.66,mm,Portal_s1l_16-01-16.csv,Portal,s1,16-01-16,-5,2.5,2.718281828,-6.03878861,2.38E-06
Acari,Acari,Distance,0.56,mm,Sullea_s2c_02-02-16.csv,Sullea,s2,02-02-16,-5,2.5,2.718281828,-6.449546238,1.58E-06
Acari,Acari,Distance,0.59,mm,Sullea_s2c_02-02-16.csv,Sullea,s2,02-02-16,-5,2.5,2.718281828,-6.319081855,1.80E-06
Acari,Acari,Distance,0.99,mm,Warne_s1a_03-02-16.csv,Warne,1a,3-02-16.,-5,2.5,2.718281828,-5.02512584,6.57E-06
Acari,Acari,Distance,0.81,mm,Warne_s3b_03-02-16.csv,Warne,3b,3-02-16.,-5,2.5,2.718281828,-5.526802578,3.98E-06
Acari,Acari,Distance,0.98,mm,Warne_s3b_03-02-16.csv,Warne,3b,3-02-16.,-5,2.5,2.718281828,-5.050506768,6.41E-06
Acari,Acari,Distance,0.62,mm,Warne_s3b_03-02-16.csv,Warne,3b,3-02-16.,-5,2.5,2.718281828,-6.195089503,2.04E-06
Acari,Acari,Distance,0.86,mm,Warne_s3b_03-02-16.csv,Warne,3b,3-02-16.,-5,2.5,2.718281828,-5.377057224,4.62E-06
Acari,Acari,Distance,0.67,mm,Warne_s2a_03-02-16.csv,Warne,2a,3-02-16.,-5,2.5,2.718281828,-6.001193917,2.48E-06
Acari,Acari,Distance,0.72,mm,Warne_s2a_03-02-16.csv,Warne,2a,3-02-16.,-5,2.5,2.718281828,-5.821260168,2.96E-06
Acari,Acari,Distance,0.6,mm,Warne_s2a_03-02-16.csv,Warne,2a,3-02-16.,-5,2.5,2.718281828,-6.27706406,1.88E-06
Acari,Acari,Distance,0.54,mm,wellmn_s2a_05-02-16.csv,wellmn,s2,05-02-16,-5,2.5,2.718281828,-6.540465349,1.44E-06
Ameletopsis,Ameletopsis,Perimeter,4.92,mm,Burnet_s1a_02-02-16.csv,Burnet,s1,02-02-16,-4.17,2.4294,2.718281828,-0.299216255,0.000741399
Ameletopsis,Ameletopsis,Perimeter,4.95,mm,Burnet_s2b_02-02-16.csv,Burnet,s2,02-02-16,-4.17,2.4294,2.718281828,-0.284447821,0.00075243
Ameletopsis,Ameletopsis,Distance,4.9,mm,Burnet_s2a_02-02-16.csv,Burnet,s2,02-02-16,-4.17,2.4294,2.718281828,-0.309111992,0.000734099
Ameletopsis,Ameletopsis,Distance,3.37,mm,Burnet_s2a_02-02-16.csv,Burnet,s2,02-02-16,-4.17,2.4294,2.718281828,-1.218490978,0.000295676
Ameletopsis,Ameletopsis,Perimeter,1.26,mm,Onehor_s20_25-01-16.csv,Onehor,s2,25-01-16,-4.17,2.4294,2.718281828,-3.608537185,2.71E-05
Ameletopsis,Ameletopsis,Perimeter,3.81,mm,Onehor_s3h_25-01-16.csv,Onehor,s3,25-01-16,-4.17,2.4294,2.718281828,-0.920363647,0.000398374
Ameletopsis,Ameletopsis,Perimeter,2.93,mm,Onehor_s3h_25-01-16.csv,Onehor,s3,25-01-16,-4.17,2.4294,2.718281828,-1.558389113,0.000210475
Ameletopsis,Ameletopsis,Perimeter,3.02,mm,Onehor_s3h_25-01-16.csv,Onehor,s3,25-01-16,-4.17,2.4294,2.718281828,-1.484889053,0.000226527
Ameletopsis,Ameletopsis,Perimeter,2.59,mm,Onehor_s3h_25-01-16.csv,Onehor,s3,25-01-16,-4.17,2.4294,2.718281828,-1.858042356,0.000155978
Ameletopsis,Ameletopsis,Perimeter,10.61,mm,Sullea_s3a_02-02-16.csv,Sullea,s3,02-02-16,-4.17,2.4294,2.718281828,1.567749518,0.004795843
Aoteapsyche,Aoteapsyche,Perimeter,1.39,mm,Burcoa_s3a_04-02-16.csv,Burcoa,s3,04-02-16,-6.0016,3.0349,2.718281828,-5.002196058,6.72E-06
Aoteapsyche,Aoteapsyche,Distance,1.15,mm,Burcoa_s1a_04-02-16.csv,Burcoa,s1,04-02-16,-6.0016,3.0349,2.718281828,-5.577436481,3.78E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.2,mm,Burcoa_s3a_04-02-16.csv,Burcoa,s3,04-02-16,-6.0016,3.0349,2.718281828,-5.448272307,4.30E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.29,mm,Burcoa_s3a_04-02-16.csv,Burcoa,s3,04-02-16,-6.0016,3.0349,2.718281828,-5.228786331,5.36E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.12,mm,Burcoa_s1a_04-02-16.csv,Burcoa,s1,04-02-16,-6.0016,3.0349,2.718281828,-5.657658773,3.49E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.47,mm,Burke-_s2e_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-4.83236714,7.97E-06
Aoteapsyche,Aoteapsyche,Perimeter,2.23,mm,Burke-_s2e_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-3.567605388,2.82E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.11,mm,Burke-_s2d_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-3.735476748,2.39E-05
Aoteapsyche,Aoteapsyche,Perimeter,3.97,mm,Burke-_s2d_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-1.817182778,0.000162483
Aoteapsyche,Aoteapsyche,Perimeter,2.18,mm,Burke-_s2d_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-3.636426931,2.63E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.61,mm,Burke-_s3b_04-02-16.csv,Burke,s3,04-02-16,-6.0016,3.0349,2.718281828,-4.55627689,1.05E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.79,mm,Burke-_s2e_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-4.234633815,1.45E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.92,mm,Burke-_s2d_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-2.749450882,6.40E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.67,mm,Burke-_s3b_04-02-16.csv,Burke,s3,04-02-16,-6.0016,3.0349,2.718281828,-3.021090044,4.87E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.95,mm,Burke-_s2e_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-3.974804637,1.88E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.75,mm,Burke-_s3b_04-02-16.csv,Burke,s3,04-02-16,-6.0016,3.0349,2.718281828,-2.931492393,5.33E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.47,mm,Burke-_s2e_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-4.83236714,7.97E-06
Aoteapsyche,Aoteapsyche,Perimeter,2.07,mm,Burke-_s3b_04-02-16.csv,Burke,s3,04-02-16,-6.0016,3.0349,2.718281828,-3.793562731,2.25E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.22,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-5.398107529,4.53E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.16,mm,Burke-_s3b_04-02-16.csv,Burke,s3,04-02-16,-6.0016,3.0349,2.718281828,-5.551160126,3.88E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.73,mm,Burke-_s2d_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-4.338106337,1.31E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.69,mm,Burke-_s2d_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-2.998441431,4.99E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.66,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-4.463459258,1.15E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.19,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-5.473669108,4.20E-06
Aoteapsyche,Aoteapsyche,Perimeter,2.03,mm,Burke-_s3b_04-02-16.csv,Burke,s3,04-02-16,-6.0016,3.0349,2.718281828,-3.852782171,2.12E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.89,mm,Burke-_s2d_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-4.069652981,1.71E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.29,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-3.487028088,3.06E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.08,mm,Burke-_s2e_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-3.778936679,2.28E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.91,mm,Burke-_s2e_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-4.03770637,1.76E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.84,mm,Burke-_s2e_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-2.833759082,5.88E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.36,mm,Burke-_s3b_04-02-16.csv,Burke,s3,04-02-16,-6.0016,3.0349,2.718281828,-5.068414685,6.29E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.79,mm,Burke-_s3b_04-02-16.csv,Burke,s3,04-02-16,-6.0016,3.0349,2.718281828,-4.234633815,1.45E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.79,mm,Burke-_s3b_04-02-16.csv,Burke,s3,04-02-16,-6.0016,3.0349,2.718281828,-4.234633815,1.45E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.28,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-5.252404349,5.23E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.92,mm,Burke-_s3b_04-02-16.csv,Burke,s3,04-02-16,-6.0016,3.0349,2.718281828,-4.021858293,1.79E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.12,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-3.721127312,2.42E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.83,mm,Burke-_s2e_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-4.167561472,1.55E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.63,mm,Burke-_s2e_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-4.518808513,1.09E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.92,mm,Burke-_s3b_04-02-16.csv,Burke,s3,04-02-16,-6.0016,3.0349,2.718281828,-4.021858293,1.79E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.84,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-4.151022466,1.57E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.94,mm,Burke-_s3b_04-02-16.csv,Burke,s3,04-02-16,-6.0016,3.0349,2.718281828,-2.728734761,6.53E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.65,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-4.481797078,1.13E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.5,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-4.771053943,8.47E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.59,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-4.594213634,1.01E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.1,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-3.749894352,2.35E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.46,mm,Burke-_s3b_04-02-16.csv,Burke,s3,04-02-16,-6.0016,3.0349,2.718281828,-4.853083261,7.80E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.54,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-4.691183544,9.18E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.59,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-4.594213634,1.01E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.69,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-4.409101387,1.22E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.83,mm,Burke-_s2e_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-4.167561472,1.55E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.82,mm,Burke-_s3b_04-02-16.csv,Burke,s3,04-02-16,-6.0016,3.0349,2.718281828,-4.184191103,1.52E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.2,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-3.608710757,2.71E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.82,mm,Burke-_s2e_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-4.184191103,1.52E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.32,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-5.159015442,5.75E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.23,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-5.373332697,4.64E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.62,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-4.537484879,1.07E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.03,mm,Burke-_s2e_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-5.911891991,2.71E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.81,mm,Burke-_s2e_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-4.200912357,1.50E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.59,mm,Burke-_s1c_04-02-16.csv,Burke,s1,04-02-16,-6.0016,3.0349,2.718281828,-4.594213634,1.01E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.94,mm,Burke-_s2e_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-3.99040827,1.85E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.18,mm,Burke-_s2e_04-02-16.csv,Burke,s2,04-02-16,-6.0016,3.0349,2.718281828,-3.636426931,2.63E-05
Aoteapsyche,Aoteapsyche,Perimeter,3.65,mm,Burnet_s3a_02-02-16.csv,Burnet,s3,02-02-16,-6.0016,3.0349,2.718281828,-2.072232518,0.000125904
Aoteapsyche,Aoteapsyche,Perimeter,2.19,mm,Burnet_s3a_02-02-16.csv,Burnet,s3,02-02-16,-6.0016,3.0349,2.718281828,-3.622537204,2.67E-05
Aoteapsyche,Aoteapsyche,Distance,1.29,mm,Burtrb_s2f_02-02-16.csv,Burtrb,s2,02-02-16,-6.0016,3.0349,2.718281828,-5.228786331,5.36E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.48,mm,Burtrb_s2f_02-02-16.csv,Burtrb,s2,02-02-16,-6.0016,3.0349,2.718281828,-4.811791468,8.13E-06
Aoteapsyche,Aoteapsyche,Perimeter,3.07,mm,Burtrb_s2f_02-02-16.csv,Burtrb,s2,02-02-16,-6.0016,3.0349,2.718281828,-2.597420768,7.45E-05
Aoteapsyche,Aoteapsyche,Perimeter,3.29,mm,Burtrb_s2f_02-02-16.csv,Burtrb,s2,02-02-16,-6.0016,3.0349,2.718281828,-2.387375329,9.19E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.41,mm,Burtrb_s1e_02-02-16.csv,Burtrb,s1,02-02-16,-6.0016,3.0349,2.718281828,-3.332020784,3.57E-05
Aoteapsyche,Aoteapsyche,Distance,0.84,mm,Burtrb_s2g_02-02-16.csv,Burtrb,s2,02-02-16,-6.0016,3.0349,2.718281828,-6.530745095,1.46E-06
Aoteapsyche,Aoteapsyche,Perimeter,7.86,mm,BV03--_s2a_12-12-15.csv,BV03,s2,12-12-15,-6.0016,3.0349,2.718281828,0.255716173,0.001291386
Aoteapsyche,Aoteapsyche,Perimeter,11.18,mm,BV03--_s2a_12-12-15.csv,BV03,s2,12-12-15,-6.0016,3.0349,2.718281828,1.325032418,0.003762307
Aoteapsyche,Aoteapsyche,Perimeter,8.34,mm,BV03--_s2a_12-12-15.csv,BV03,s2,12-12-15,-6.0016,3.0349,2.718281828,0.435614756,0.001545913
Aoteapsyche,Aoteapsyche,Perimeter,1.56,mm,cbdale_s3a_02-02-16.csv,cbdale,s3,02-02-16,-6.0016,3.0349,2.718281828,-4.652023001,9.54E-06
Aoteapsyche,Aoteapsyche,Distance,0.94,mm,Charm-_s1b_29-01-16.csv,Charm,s1,29-01-16,-6.0016,3.0349,2.718281828,-6.189385663,2.05E-06
Aoteapsyche,Aoteapsyche,Distance,0.88,mm,Charm-_s1b_29-01-16.csv,Charm,s1,29-01-16,-6.0016,3.0349,2.718281828,-6.389561499,1.68E-06
Aoteapsyche,Aoteapsyche,Distance,0.75,mm,Charm-_s1b_29-01-16.csv,Charm,s1,29-01-16,-6.0016,3.0349,2.718281828,-6.874686322,1.03E-06
Aoteapsyche,Aoteapsyche,Perimeter,0.92,mm,Charm-_s3b_29-01-16.csv,Charm,s3,29-01-16,-6.0016,3.0349,2.718281828,-6.254654845,1.92E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.11,mm,Charm-_s3b_29-01-16.csv,Charm,s3,29-01-16,-6.0016,3.0349,2.718281828,-5.684877789,3.40E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.18,mm,Chasm-_s3n_03-02-16.csv,Chasm,s3,03-02-16,-6.0016,3.0349,2.718281828,-5.499280231,4.09E-06
Aoteapsyche,Aoteapsyche,Perimeter,2.64,mm,Chasm-_s1c_03-02-16.csv,Chasm,s1,03-02-16,-6.0016,3.0349,2.718281828,-3.055383064,4.71E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.72,mm,Chasm-_s3n_03-02-16.csv,Chasm,s3,03-02-16,-6.0016,3.0349,2.718281828,-4.355700009,1.28E-05
Aoteapsyche,Aoteapsyche,Perimeter,2,mm,Chasm-_s1c_03-02-16.csv,Chasm,s1,03-02-16,-6.0016,3.0349,2.718281828,-3.897967621,2.03E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.86,mm,Chasm-_s2f_03-02-16.csv,Chasm,s2,03-02-16,-6.0016,3.0349,2.718281828,-4.118212417,1.63E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.51,mm,Chasm-_s1c_03-02-16.csv,Chasm,s1,03-02-16,-6.0016,3.0349,2.718281828,-4.75088842,8.64E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.41,mm,Chasm-_s3n_03-02-16.csv,Chasm,s3,03-02-16,-6.0016,3.0349,2.718281828,-4.958839606,7.02E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.27,mm,Chasm-_s2f_03-02-16.csv,Chasm,s2,03-02-16,-6.0016,3.0349,2.718281828,-5.276207609,5.11E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.39,mm,Chasm-_s2f_03-02-16.csv,Chasm,s2,03-02-16,-6.0016,3.0349,2.718281828,-5.002196058,6.72E-06
Aoteapsyche,Aoteapsyche,Distance,1.41,mm,Chasm-_s2f_03-02-16.csv,Chasm,s2,03-02-16,-6.0016,3.0349,2.718281828,-4.958839606,7.02E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.5,mm,Chasm-_s2f_03-02-16.csv,Chasm,s2,03-02-16,-6.0016,3.0349,2.718281828,-4.771053943,8.47E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.63,mm,Chasm-_s3n_03-02-16.csv,Chasm,s3,03-02-16,-6.0016,3.0349,2.718281828,-4.518808513,1.09E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.02,mm,Chasm-_s3n_03-02-16.csv,Chasm,s3,03-02-16,-6.0016,3.0349,2.718281828,-3.867769362,2.09E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.69,mm,Chasm-_s3m_03-02-16.csv,Chasm,s3,03-02-16,-6.0016,3.0349,2.718281828,-2.998441431,4.99E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.21,mm,Chasm-_s3n_03-02-16.csv,Chasm,s3,03-02-16,-6.0016,3.0349,2.718281828,-3.594947014,2.75E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.87,mm,Chasm-_s3n_03-02-16.csv,Chasm,s3,03-02-16,-6.0016,3.0349,2.718281828,-4.101939456,1.65E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.79,mm,Chasm-_s3n_03-02-16.csv,Chasm,s3,03-02-16,-6.0016,3.0349,2.718281828,-4.234633815,1.45E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.85,mm,Chasm-_s3n_03-02-16.csv,Chasm,s3,03-02-16,-6.0016,3.0349,2.718281828,-4.134573104,1.60E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.6,mm,Chasm-_s2f_03-02-16.csv,Chasm,s2,03-02-16,-6.0016,3.0349,2.718281828,-4.575185985,1.03E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.09,mm,Chasm-_s3m_03-02-16.csv,Chasm,s3,03-02-16,-6.0016,3.0349,2.718281828,-3.764380776,2.32E-05
Aoteapsyche,Aoteapsyche,Distance,2.61,mm,Chasm-_s3m_03-02-16.csv,Chasm,s3,03-02-16,-6.0016,3.0349,2.718281828,-3.090068013,4.55E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.86,mm,Chasm-_s3n_03-02-16.csv,Chasm,s3,03-02-16,-6.0016,3.0349,2.718281828,-4.118212417,1.63E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.45,mm,Chasm-_s3m_03-02-16.csv,Chasm,s3,03-02-16,-6.0016,3.0349,2.718281828,-4.873941762,7.64E-06
Aoteapsyche,Aoteapsyche,Perimeter,1.26,cm,Coal--_s2a_04-02-16.csv,Coal,s2,04-02-16,-6.0016,3.0349,2.718281828,-5.300199038,4.99E-06
Aoteapsyche,Aoteapsyche,Perimeter,2.47,cm,Coal--_s2a_04-02-16.csv,Coal,s2,04-02-16,-6.0016,3.0349,2.718281828,-3.257388334,3.85E-05
Aoteapsyche,Aoteapsyche,Perimeter,7.59,mm,Coorup_S2g_10_11_15.csv,Coorup,S2,10_11_15,-6.0016,3.0349,2.718281828,0.149631198,0.001161406
Aoteapsyche,Aoteapsyche,Perimeter,8.06,mm,Coorup_S1d_10_11_15.csv,Coorup,S1,10_11_15,-6.0016,3.0349,2.718281828,0.331973954,0.001393717
Aoteapsyche,Aoteapsyche,Distance,1.27,mm,Garvey_s1a_05-02-16.csv,Garvey,s1,05-02-16,-6.0016,3.0349,2.718281828,-5.276207609,5.11E-06
Aoteapsyche,Aoteapsyche,Distance,1.6,mm,Garvey_s1a_05-02-16.csv,Garvey,s1,05-02-16,-6.0016,3.0349,2.718281828,-4.575185985,1.03E-05
Aoteapsyche,Aoteapsyche,Perimeter,0.95,mm,Garvey_s3a_05-02-16.csv,Garvey,s3,05-02-16,-6.0016,3.0349,2.718281828,-6.157270019,2.12E-06
Aoteapsyche,Aoteapsyche,Distance,1.22,mm,Granit_s2a_28-01-16.csv,Granit,s2,28-01-16,-6.0016,3.0349,2.718281828,-5.398107529,4.53E-06
Aoteapsyche,Aoteapsyche,Perimeter,2.04,mm,Italia_s3m_04-02-16.csv,Italia,s3,04-02-16,-6.0016,3.0349,2.718281828,-3.837868628,2.15E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.64,mm,Italia_s2l_04-02-16.csv,Italia,s2,04-02-16,-6.0016,3.0349,2.718281828,-4.500246375,1.11E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.66,mm,Italia_s2l_04-02-16.csv,Italia,s2,04-02-16,-6.0016,3.0349,2.718281828,-4.463459258,1.15E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.2,mm,Italia_s3m_04-02-16.csv,Italia,s3,04-02-16,-6.0016,3.0349,2.718281828,-3.608710757,2.71E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.18,mm,Italia_s3m_04-02-16.csv,Italia,s3,04-02-16,-6.0016,3.0349,2.718281828,-3.636426931,2.63E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.97,mm,Italia_s2l_04-02-16.csv,Italia,s2,04-02-16,-6.0016,3.0349,2.718281828,-3.943836001,1.94E-05
Aoteapsyche,Aoteapsyche,Perimeter,2.79,mm,Italia_s2l_04-02-16.csv,Italia,s2,04-02-16,-6.0016,3.0349,2.718281828,-2.88766636,5.57E-05
Aoteapsyche,Aoteapsyche,Perimeter,1.85,mm,Italia_s3m_04-02-16.csv,Italia,s3,04-02-16,-6.0016,3.0349,2.718281828,-4.134573104,1.60E-05
